NPI,lst_nm,frst_nm,measure_cd,measure_title,attestation_value,patient_count,star_value,collection_type
1396815692,BOISVERT,JACQUELINE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1396949582,BEECHER,HENRY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1407822992,RESNICK,JEFFREY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1407824782,PHILLIPS,KAMI,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1407828700,PET,PACEY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1417122946,BRUCE-TAGOE,CHARLES,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1417123431,BLANTON,WANDA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1417151457,VADASDI,KATHERINE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1417918053,BLACK,TAMMIE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1417971920,NOLFO,EMILY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1427041136,NI,OSCAR,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1427041904,SMITH,ANDREW,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1427053776,BUSCHER,BETH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1427133354,FARENS,JOHN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1437258928,CUNNINGHAM,DOROTHY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1447341961,PETERS-GEE,JILL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1447404280,GAUTHIER,CAROLINE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1447443676,DARIA,ANTONIO,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1447471784,MESSENGER,ADAM,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1457445876,VINAGRE,MICHELLE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1477572816,KUPERMAN BEADE,MARINA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1487607065,SHUTTARI,MIR,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1487653226,DELUCA,JEFFREY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1487966073,ROSSI,ROCCO,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1497136758,MICELI,ALYSSA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1497738330,WAKIM,W,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1497790026,DENATALE,RALPH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1497790711,CROCIATA,FRANK,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1508152208,MORIELLO,DAYNNA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1518100072,LUTHI,CHRISTOPHER,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1518349877,DE MOLL,ELLEN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1518937622,KHAIRKHAH,NAZANINE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1528225414,DELOS,DEMETRIS,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1528231552,KILLEN,ANDREW,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1528563517,MASCARENHAS,DISHA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1538129259,STEINBERG,JEFFREY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1538170493,SAVARESE,MICHAEL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1538250055,REGAN,ADINE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1538257464,LEUNG,CHRISTOPHER,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1538423272,PERICA,LAUREN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1538468772,HUGHART,ROSEMARA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1548252406,ERGIN,TAHSIN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1548253172,WILLIS,JOHN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1558342790,VON HAAM,KAREN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1558361402,WILLIAMS,JESSIE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1558369215,MILLER,DEBRA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1558387571,MURIEL,SHYLA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1558399303,WASCAVAGE,BRIAN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1558437269,CAMPOS,HELAR,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1568457323,BRECHER,KEITH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1568514693,SAUNDERS,STEVEN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1568544914,SHERLINE,NADIA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1568824589,NAJARIAN,SHAUN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1568950350,FERIZAJ,REDI,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1578536025,SETHI,PAUL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1578883237,ROMANOWSKY,ANDREW,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1588082200,BALTZ,JULIA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1588611214,DAGOSTINO,ROBERT,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1588652358,SOOD,PARDEEP,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1598707762,LASTOMIRSKY,DAVID,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1598752024,LEY,CHRISTOPHER,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1598898843,FRANK,JOSHUA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1598995045,THOMAS,VINOD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1609902287,SHIEH,KENNETH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1619931623,BIONDI,RICHARD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1619963337,TERZIAN,JOHN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1629012661,DOMANICK,THOMAS,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1629075981,MAGGIACOMO,FRANK,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1629232244,HARRIS,CORY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1649240755,MOSTAFAVI,MOHAMMAD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1649256751,RIBEIRO,EDUARDO,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1659320711,BELL,TODD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1659347961,MENDES,ANTONIO,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1659454940,GOTTIPARTHY,SREEDHAR,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1659472249,KELLEY,FREDERIC,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1669664314,STUPAK,DANIEL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1679648281,DETTMER,ROBERT,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1679656581,ROSENBERG,IRENE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1689058695,CHOVITCH,JENNIFER,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1689666547,ARVIDSON,ERIC,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1689673428,AUDYCKI,ROBERT,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1689751620,FARID,ASHRAF,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1699189670,MODI,SACHIN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1699941823,KOWALSKY,MARC,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1700205838,SANDROWSKI,KRISTIN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1700894177,KARLIN,ROGER,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1710914825,GIRASOLE,GERARD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1710983036,KNISPEL,JEFFREY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1720005481,KIRCHMEIER KROESSLER,KATHLEEN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1730134099,ISAAC,JAY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1740207364,PATEL,CAMA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1740285097,ZALKA,ALICIA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1740501550,MA,JINGLI,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1750327482,SAMI,HAMID,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1750355467,NAU,AMY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1760432256,SCHWARTZ,HAROLD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1760445530,REMIA,LEONARD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1760453336,CLAIN,MICHAEL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1760479315,SCHOFIELD,KRISTIN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1760499420,NOBLE,VICTORIA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1760599955,WERBITT,RAND,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1760762090,BILORI,UNKNOWN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1770538563,ZHOU,HUA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1770642100,SWANSON,FRANK,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1780022749,LOU,WYNEE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1780623470,COLAGIOVANNI,STEVEN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1780642611,CALLAHAN,MEGAN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1780657213,LERTORA,JOHN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1780889493,SPIVAK,ROMAN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1780975482,DABIRI,GANARY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1790043040,SHAJAN,JOSHAN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1790872497,TICKNER,ANTHONY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1801012075,LUCK,LEON,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1801918230,BARAKAT,MAGED,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1801975537,DAVIS,ROBERT,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1801991435,GOLDEN,DAVID,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1811066277,QUINN,JOSEPHINE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1811131105,GOMEZ,IRAN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1811900442,PATEL,VASANT,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1811920333,RIAD,MAMDOUH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1811938533,ASGARI,BARDIA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1811977804,CARNEY GODLEY,KATHLEEN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1811996556,LYNCH,MICHAEL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1821066291,SAMEL,ANDREW,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1821078296,SONN,DONALD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1831359637,ZACHARATOS,MARIO,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1831519289,LAROSA,CAROLINE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1841267457,LICHT,PETER,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1841292802,OSTROM,HAL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1841429206,HAMILTON,HEATHER,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1841486149,MARKS,DAVID,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1851333546,EBB,RONALD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1851350524,EDELGLASS,JOHN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1851393342,GLUCK,CLIFFORD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1861575953,WEISS,ROBERT,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1861655466,BARBU,ANTONELA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1861678542,GREENE,RONALD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1871669978,MATHIAS,ELLIOT,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1881700631,TRISTINE,EDWARD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1891082079,ROSARIO TEJEDA,LINETTE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1891923058,PHILBRICK,JOSHUA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1902802879,AUGUST,JOSEPH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1902895436,DREZNICK,JEFFREY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1912218918,BANKI,ALI,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1912977026,GLOVER,SUSAN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1922065200,TOUBIA,NABIL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1922166529,PINCUS,JAYNE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1922288125,TRAN,WILLIAM,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1932130259,CHAISSON,KATHLEEN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1942293014,KINKEAD,TIMOTHY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1952356875,CONNORS,PAMELA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1952378127,GODWIN,LOYD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1952397325,SILVERMAN,ANDREW,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1952467672,STREIT,SAMUEL,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1952506552,SASTRE,MARCOS,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1952746836,CHOO,KEVIN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1962449959,FRASCA,JOHN,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1962885368,NAIK,DEEPTHI,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1972520914,BAROCHIA,SANJAY,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1972561843,CLIFFORD,BERNARD,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1972568616,BREZENOFF,LEIGH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1972780583,DOMENICO,JOSEPH,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1972914067,SHULMAN,BRANDON,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1972935476,ABDELRAHMAN,ABD ALMONEM,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1982679601,SWEENEY,FRANCIS,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1992831309,LENZY,YOLANDA,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1992901508,BIGGS,GRACE,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1992971824,KAKKAR,AARTI,PI_EC_LVITC_2,Support Electronic Referral Loops By Receiving and Incorporating Health Information Exclusion,Y,,,
1003818436,SOUTHARD,REBECCA,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1003864497,FLETCHER,MARK,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1013174697,VITALE,MARK,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1013916808,KLEINHEN,IAN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1023077898,KAPLAN,JONATHAN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1023094471,STAVITSKY,IGOR,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1023190634,WREDE,JAMES,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1043302623,PARE,GARY,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1043492028,COYLE,BRIAN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1053344424,FERNEINI,ANTOINE,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1053407304,RANA,SUNIL,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1063494847,ARONOFF,RICHARD,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1063693489,BOYLE,JAMES,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1063706232,BERLINER,JONATHAN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1073506317,NATARAJAN,GANESH,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1073565511,SIMON,JONATHAN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1073596011,CEREZO,CAROLINA,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1073690285,WHITNEY,DAVID,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1083686950,KAVANAGH,BRIAN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1083918577,KELTON,MELANIE,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1104856921,GOWDA,MADHU,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1104866524,CONWAY,STEPHEN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1104897784,HINDMAN,STEVEN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1104922202,COTTER,JANIS,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1114193612,CLARK,BRIAN,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1114366846,KIRSCH,JACOB,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1114913894,WALDSTREICHER,STUART,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1124011457,WASSER,LARRY,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1124026406,WEITZMAN,HERVEY,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1124032883,CALDAS,ROBERT,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1124288337,HAWKINS,MATTHEW,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1134105414,RUBIN,BURTON,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1134200033,THEROUX,DEANA,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1134329436,TAMASDAN,CRISTINA,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
1144200031,ENNIS,FRANCIS,PI_EC_LVOTC_1,Support Electronic Referral Loops By Sending Health Information Exclusion,Y,,,
